valid	ˈvælid	a.有效的;正当的	1	val		
validate		vt. 证实；使生效	2	val		
vanish	ˈvæniʃ	vi.突然不见，消失	1	vac		
vapour		n.汽，蒸气	2			
variable	ˈveəriəbl	a.易变的n.变量	1			
variant		n. 变体，变种；a. 不同的	2			
variety	vəˌraiəti	n.多样化;种类;变种	1			
vary	ˈveəri	vt.改变;使多样化	1			
vast		a.巨大的;大量的	1			
vehicle	ˈviːikl	n.车辆，机动车	1			
velocity		n.速度，速率	2			
venture		n.&vi.冒险vt.敢于	1	ven		
verbal		a. 言语的，口头的；动词的	2	verb		
verify	ˈverifai	vt.证实，查证;证明	1	ver		
verse		n. 诗，诗节；韵文	2	vert		
version	ˈvəːʃən	n.译文;说法;改写本	1	vert		
vertical	ˈvəːtikəl	a.垂直的，竖式的	1	vert		
vessel		n.容器;船，飞船;管	1			
via	ˈvaiə	prep.经过;通过	2	vi		
vibrate		vt.使颤动vi.颤动	2			
vice		n.罪恶;恶习;缺点；n.(老)虎钳	2			
victim	ˈvɪktɪm	n. 受害者，牺牲品	1			
vigorous		a.朝气蓬勃的	2			
violate		vt. 违反；侵犯；扰乱	2			
violence		n. 暴力；侵犯；激烈；歪曲	2			
violent	ˈvaiələnt	a.猛烈的;狂暴的	2			
virtual		a. 虚拟的；实际上的	1			
virtue	ˈvəːtjuː	n.善;美德;优点	1			
virus		n. 病毒	2			
visible	ˈvizəbl	a.可见的，看得见的	1	vid		
vision	ˈviʒən	n.视;想象力;梦幻	1	vid		
visual	ˈvizjuəl	a.看的;看得见的	1	vid		
vital	ˈvaitl	a.生命的;有生命力的	1	viv		
vivid	ˈvivid	a.鲜艳的;生动的	1	viv		
vocabulary		n. 词汇；词汇量	2	voc		
vocal		a. 嗓音的，发声的；直言的	2	voc		
volcano		n.火山	2			
volume	ˈvɔljum	n.卷，册;容积;音量	1	volv		
voluntary	ˈvɔləntəri	a.自愿的，志愿的	1	vol		
volunteer		n.志愿者 v. 自愿做某事	1	vol		
voucher		n. 代金券；凭单；凭证	2	voc		
vow		n. 誓言；v. 发誓，立誓	2			
voyage	vɔidʒ	n.&vi.航海，航空	2	vi		
vulnerable		a. 易受伤害的；脆弱的	1			
wage	weidʒ	vt.开展(运动)	1			
wander	ˈwɔndə	vi.漫游;迷路;离题	2			
warehouse		仓库；货栈；大商店	2			
wealth	wɛlθ	n. 财富；大量；富有	1			
weapon		n. 武器，兵器	2			
weave	ˈwiːv	vt.织，编vi.纺织	2			
weird		a. 奇怪的；离奇的；不可思议的	2			
welfare	ˈwelfeə	n.幸福，福利	1			
whereas		conj. 然而，但是；鉴于	2			
widespread		a. 分布广的；普遍的；广泛的	1			
width	widθ	n.宽阔，广阔;宽度	2	form		
wild	waɪld	n. 荒野；adj. 野生的；野蛮的；狂热的；荒凉的；adv. 疯狂地；胡乱地	2			
willing	ˈwiliŋ	a.愿意的，心甘情愿的	2	vol		
wisdom		n. 智慧；明智	2	sci		
withdraw	wiðˌdrɔː	vt.收回;撤回vi.撤退	2	tract		
wither		vi. 枯萎，凋谢；衰弱	2			
withhold		vt. 拒绝给予；抑制	2			
withstand	wiðˌstænd	vt.抵挡，反抗	2	sist		
wonder	ˈwʌndə(r)	v. 对…疑惑，感到惊奇,想知道 n. 惊讶,惊叹;奇迹	2			
worship	ˈwəːʃip	n.礼拜;崇拜vt.崇拜	2			
worth	wəːθ	a.值…的n.价值	2	val		
worthy	ˈwəːði	a.有价值的;值得的	2	val		
wreck	rek	n.失事;残骸vt.破坏	2			
wrinkle		n. 皱纹；vi. 起皱纹	2			
wrist	rist	n.腕，腕关节	2			
write	raɪt	(wrote, written) v. 写，书写；写作，著述	2	scrib		
writing		n. 写作；著作	2	scrib		
yawn	jɔːn	vi.打呵欠n.呵欠	2			
yearly	ˈjəːli	a.每年的ad.一年一度	2	ann		
yearn		vi. 渴望；思念	2			
yield	jiːld	vt.&vi.出产n.产量	2			
zone	zəun	n.地区，区域，范围	2			
zoom		vi. （镜头）推近；迅速上升；n. 嗡嗡声	2			
